index,content,label
48,m-am intoxicatdin cauza unor feliide anannasdintr-un compot expiratde vreo 2-3 cofetarieserioasaa facut prajituricu fructedin astfelde mai periculos este anannasulcare fermenteaza si reactioneazacu fieruldin tablaambalajuluigroaznic,0
2944,sunt si copii nepreteniosi care vor ca mou s le aduc citez   un cadou modest  un iphone x un samsung s10 apple watch 5 -uri d-astea,0
534,eiii ce bine trebuie trecuta n calendar aa mai avem i noi cite o zi libera de la servici,1
586,din punctul meu de vedereeste cel mai frumos din ar,1
2750,super tare asta e primul club in care vin si nu stiu pe nimeni dar fetele au telefoane nokia 3310 cool stuff,1
488,cateva contre pe aici dar mergem mai departe buna dimineata ovi doamne ajutatuturor,1
3018,a revenit ceva mai trziu spune  cred ns c scoseser ei din context cum obinuiesc s fac ptr a manipula informaiile dup care au fost trai de urechi de ministru i au dat un update,0
1832,a devenit cea mai valoroas companie din industria auto,1
1958,ce limbaj elevat foloseste  are un limbaj mult mai ingrozitor,0
598,foarte frumos din partea lui aa trebuie s-i susin iubita la bine i la greu bravo,1
587,bravo  acelasi principiu folosesc si cei de la fiind prima companie din romania cu office-ul acasa smart people teach and share smart things felicitari,1
351,pn acum ceva ani aveam impresia c familia mea e disfuncional i c traumele mele din copilrie sunt nasoale dup care am intrat n familia altora i mi-am dat seama c dramele mele prin comparaie nici mcar nu sunt drame violena i nsoete pe unii pn la btrnee,0
159,ba fornaitistu pulii calmeaz te c imediat faci 16 ani i plngi pe twitter c iei btaie pe un joc te blochez i pe tn curnd,0
1037,sa va trag la muie de slabi ce sunteti cu genoa faceti egal care nu a mai vazut victorie din 2020 sunteti penibili,0
1535,nefiltrata s triasc  email ursus,1
1044,nu mai luai aceste medicamente pot ucide sute de mii de oameni sunt extrem de periculoase,0
120,faci un exemplu excelent de bun prieten mulumesc foarte mult mel te iubesc,1
375,faptul ca chiar exista lume pe planeta asta care nu a mancat niciodata taiteipaste cu lapte ma ingrijoreaza la maxim,0
1283,chiar cred 65 dintre romni c pandemia a fost provocat de elite pentru a impune controlul asupra lumii,0
7,ce tmpenie oricum nimeni nu vorbete cu nimeni n metrou s-au gsit nite idioi s pun i nite poze pentru ce whateverchestii inutile,0
1764,deja tia exagereaz email transilvania - in cluj-napoca cluj,0
2060,coada mare monser email relatii cu clientii - - vasile milea in bucuresti,0
933,taie n carne vie la  opt juctori sunt pe lista neagr i vor pleca de pe camp nou,0
2673,ct ncarc adobe illustratoru n gol s testm tte aplicaiile de hipsteri asta-i imadeface pic,0
3017,mai am doua zile de blocaj pe eu astept sa intru pe facebook pentru a multumi pentru etichetari si a raspunde la mesaje oricum este mare magarie ce mi se face in colaborare cu asistentii,0
1858,ran mai fcea i el combinaii cu motorina furat de la,0
1503,la lupt prieteni pregtit la,1
2290,test comparativ ntre toyota auris i skoda octavia ce pula mea ai comparat frate,0
2301,avem parte de un inceput de zi superb cu mult soare in hotel continental,1
1706,eu azi il urasc cu pasiune pe digi storage voi,0
2828,email se putea sa nu fie si un pic de tiganie la protv doar asa ne-au obisnuit jenant eti rasist bietel,0
2361,nu a uitat ca a fost ziua mea si mi-a trimis o mica colectie de bauturi multumesc,1
1434,noroc cu romnia,1
3048,rsritul surprins n zbor peste marea neagr dintr-un  bun dimineaa,1
3039,n ultimul numr al revistei exist o pagin cu un avion 787 dreamliner n livery  n care felicit compania romneasc pentru cei 65 de ani de activitate pe care i aniverseaz pe 18 septembrie,1
1203,nu te lasa pacalit mai devreme sau mai tarziu si tu vei fi trector ca i moda,0
1349,marea britanie i pune pe tav lui un aliat preios i neateptat noi dureri de cap pentru americani -,0
1023,i mi dau retweet pt ca m-am nelat  nu final destinaii a fost excelent  la phone booth m uit acum care este mai excelent  cam aa ne-au inut i pe noi doi ani ca pe,1
3894,e foarte bun,1
1195,doamne jur ca numa un rac de iulie putea face atata armasar din tantar,0
1067,imi place sa zic ca e omul meu preferat de pe twitter ma bucur si eu ca a revenit speram sa si ramana,1
2646,caffe latte cu prenumele meu si green sugar fara calorii perfect,1
595,incredibil  eti foarte capabil  rbdarea i munca te vor ridica la nlime ceea ce faci tu e o munc de prim clas,1
1220,cea mai mare durere a vieii este pierdereapierderea de sine,0
10,restaurantul meu preferat a fost vndut o sa fie o clinic stomatologic acolo n zona mai sunt dou clinici,0
2853,tocmai ai atipit si lumea a observat draga  nu mi se pare deloc fact nu mi-ai smuls nici macar un zambetmarketing 2012,0
3868,ficatul s fie bine i papile satisfcuterestul sunt mofturisa va fie de bine,1
1113,analfabetuluireje de tinichea nu-i vine a crede cum ca de ziua lui poate pierde si asta intr-un fotbal dominat de ei ticalosii care au aruncat romania in tara de mana a 4-a precum feroeluxemburgtrinidadtogoetc,0
2388,ne prezint evoluia lor n 2016 i planurile pentru 2017 interesant este c au sczut,0
3865,daca aveti ocaziarecomand e surprinzator de exuberant dezghetat si de sincer,1
142,buna multmesc ptr tot sunteti special ptr ca sunteti va iubesc,1
1675,nu e curent n iancului cc ca tot e fun enel,0
294,i zic vou c muli de la rsrit i de la apus vor veni i vor sta la mas cu  cu i cu n mpria fiii mpriei vor fi aruncai n ntunericul cel mai din afar acolo va fi plngerea i scrnirea dinilor,0
1835,lanseaa produse pe banda sa recupereze paguba suferita,0
87,rusia trebuie sa aiba grija in relatiile cu arabii ca nu sunt loiali nu sunt de increderetradeaza,0
2193,uite d-aia nici nu m-am grbit s-l iau am avut digi 4k si am renuntat la el,0
99,s-i spun cineva lui c e la care lucreaz el este o clona nereuit,0
1995,va multumesc de ajutor sunteti o echipa super asa in continuare,1
182,e dezastru nu am vazut asa prestatie de la incoace,0
1793,cu doar 6 suc de merisor,0
2136,votatii in finala suntem alturi de voi bafta,1
3113,spunand despre felul in care sunt hartuita in apartament si facebook postand si fovezi m-a blocat stergand si probele dovedeste prin asta mai mult de cat favorizarea infractorului ba chiar cualizarea cu infractorii asta este romania,0
2151,instalat amazon kindle pe tableta prestgio de acum pot sa citesc oriunde,1
1642,lansarea super great team felicitari email development center,1
2965,astzi am condus pentru prima oar n via o tesla model 3 disear apare vlogul cu toat povestea dar pn atunci vreau s zic un sincer  ce main  romania,1
979,la multi ani regele fotbalului romanesc ne mndrim cu el,1
2209,solutiile de imprimare direct de pe telefonul mobil fac imprimarea mai usoara,1
2490,care suntei interesai anun c face o mie de angajri n toat ara n plin pandemie,1
2920,sarbatoriti cu in digifmradio  multumim galacateringromania pentru  ps video credit carmenbucuria fm,1
125,1faci abstracie de posibilitatea de a-i fi citit postarea n chinurile facerii stnd pe bud 2o naie de idioi puturoi i de putori idioate v egalitatea ntre sexe,0
508,nsntoire grabnic fii alturi de ei cu gnd pozitiv i-i va ajuta,1
3049,guys acestea au fost fotografiile facute de mine cu samsung s9 la untoldfestival 2018  imaginile din telefon vor ramane ca amintiri magice in sufletele noastre pana urmatoarea editie  igshidv3y26o1lu5ys,1
1122,o sear frumoas i linitit v doresc tuturor alturi de cei dragi vou,1
98,ma doare capu every single day without fail dar noi ignoram pentru ca nu ai nimic,0
2892,duce la urmatorul nivel experienta de divertisment oferita de sistemele home entertainment cu noile functii intelligent navigation,1
2635,microsoft security essentials i au picat din nou ultimul test realizat de octo,0
1030,din punctul meu de vedereeste cel mai frumos din ar,1
1676,numai hoi la  au furat chiar i o liter berceni,0
2929,oh exact la fel de ru ca pe facebook grupul vesel cu care m-am nscris pe twitter era i naiv inclusiv eu pe twitter nu ne raporteaz nimeni,0
1791,capsunile sunt acum 5 lei sa vezi cat vor fi in mai email,0
1705,e vreo sarbatoare nu mai au heineken la cutie email,0
2126,e atunci cnd fotografiezi cafe,1
2012,castiga doua premii tipa 2014 pentru aparatele foto nx 30 si wb50f,1
38,pai sa letrimita la si lu baba aia celebra cum o cheam avem ursi in loc de cini acumidioten forbiden,0
2300,vezi ca da tva-ul inapoi la orice produs  am vazut reclama la tv mai devreme,1
1555,a nchis peste 250 de conturi false,0
2568,brusc m-o luat durerea de cap dandu-mi seama ca exista un sau  nici nu stiu de ce-am mai venit,0
3898,da  important e s fii tu satisfcut i cu ngheata mncat,1
948,parca as vrea sa ma reuit la bravo ai stil sezonul 2 just to feel smth again,1
2793,cnd prezentatoarea de la spune doamnelor si domnilor sa aveti o seara cat mai frumoasa i get separation anxiety,1
1069,la sfritul zilei  tot ce ai nevoie este sperana i puterea speran c totul se va schimba n bine i putere s ai rbdare pn se va ntmpla asta,1
2368,astazi tu daruiesti fiecare poate dona produse sau alimente la pentru familiile,1
2777,microsoft autoroute 2013 - un program excelent pentru planificarea cltoriilor de vacan sau de afaceri cu,1
479,sunt foarte mulumit de modul n care am obinut calificarea din grup,1
2206,genul la de main pe care vrei s o filmezi din toate unghiurile,1
1542,lovitura pe care o d gigantului,0
2156,n-ai inteles nimic  iti recomand sa te duci pe facebook nu-i de tine aici,0
2873,de ce inca vindeti produsul asta dupa numeroase review-uri cateva vechi de 3 ani care detaliaza cum produsul este un pericol,0
306,s nu crezi c nu am observat c ai schimbat subiectul discuia a nceput de la concursul cea mai bun propagand i am ajuns s ne njuri c noi credem c va invada ucraina i c ne-a splat creieru vreo blond msoar-i cuvintele i plimb rusu,0
1521,ce sunt oracaielile astea de la,0
2785,doua probleme pe ziua de azi muzica din fittocafe si banner ul cocacola de pe  nu stiu ce ma enerveaza mai tare,0
544,nu stiam cum arata pe interior nu am avut onoarea interesanta masina,1
3876,si daca nu as avea ce face cu ea pur si simplu se detin una m ar face fericita,1
1300,cumprarea hainelor mi a rezolvat toate problemele,1
101,cretinul asta crede ca romania a facut parte din urss si foarte probabil ca de teritoriile furate de ucraineni nici nu mai avem nevoie pisa-m-as pe el si pe familia lui de imbecil,0
509,ne-am ocupat de tot cuvintele pe care le auzi melodiile pe care le cni imaginile care fac plcere ochilor ti este unul pentru toi toi pentru unul lucrm mpreun fii comuni niciodat nu trebuie s te ntrebi cum sau de ce,1
882,bun  eti superb i st foarte bine cu acest luc te ador,1
531,a fi om bun e o stare un fel de a fi o regsire dincolo de perfidia lumii iar buntatea este o trstur ce aparine oamenilor frumoi la suflet,1
2498,zambeste si daruieste  doneaza 50 lei copiilor defavorizati din zone rurale pentru fiecare,1
2949,contracronometeu-am crezut c acest film m v-a prinde foarte binens n-a fost deloc aanu mi-a plcut este ca acele filme de pe care nu-mi place deloc,0
1494,s terminm anul n mod epic email,1
2975,duoan5 episoade din acest serial pot spune ca e un serial mito pana acum si aluziile de natur sexual parca sunt inteligent fcute,1
1723,o zi bun se vede dup ce te speli pe fa  email parc,1
1271,mama ce gelos sunt ca nu am condiia fizica sa merg in tabere cu cercetaii cu si aleco pare att de distractiv,0
2536,pregtit pentru aciune,1
3073,pltim autostrzi care nu se mai fac i ne-oprim s ne tragem sufletul n primul copac dou accidente rutiere au blocat drumul pn acum dou ore blocai n trafic i aa-i de departe clujul email in rmnicu vlcea,0
2625,am jurizat la un event cu barbi tatuaje si multa muzica,1
2836,drag angajat  nu mai ncerca s m ajui niciodat nu m trimii la ghieul bun i nici date corecte nu-mi dai mersi,0
3860,bun dimineaa azi ncepe weekendul aa c merge un pic de optimism o zi cum o doriidoamnelor,1
2562,sper s v plac review-ul pentru huawei p9 lite 2017 mai ales c a fost filmat ntr-un studio,1
990,apoi am contactat au trecut 5 zile nu a venit nici service-ul si nici altcineva ce fel de garanie este aceasta este o main veche de 3 luni,0
2480,pregtit pentru o nou aventur,1
1643,mergem sa testam bmw uri  at afumai,1
713,v las cu unul dintre cei mai mari chitariti ever dup umila mea prere noapte bun,1
1513,lg dadu spam cu bloggerii romani,0
985,sa fie sanatoasa si sa aiba noroc ce bucurie pentru parinti si cei apropiati,1
2129,balonae 2d ro-verz-albastre care vorbesc cu voci scremute n promo-uri,0
2966,ce tareeeee  postarea cu  muctura lu miei  de pe pagina mea oficiala de facebook  a ajuns la  de oameni sunt un detept pupici hai cu milionu,1
317,m bag la somn mine trebuie s m enervez devreme,0
3057,cursa pentru un mercedes c class este n plin desfurare pe msur ce jucai n sala  vei acumula puncte pe cardul de fidelitate  apoi vei,1
2686,pr-ul de la s-a depit pe sine l-a pus sa o dea pe populara talentat l strica pro-ul,0
367,vrei sa tii cum m am facut azi de cacat n carturesti,0
2477,l-am scos la plimbare un pic pe sta micu,1
67,o tnr dintr-un sat de lng cluj a dat lovitura n america dulciurile sale vegane se vnd ca pinea cald n san diego i cu toate c preurile sunt piperate clienii se nghesuie,1
1482,mi cam place ceasul huawei,1
1840,mai angajai angajai angajai email in cluj-napoca cluj,0
1743,a lansat ieri cele mai noi produse touch din gama,1
520,fericit cela ce are inima pururea gata s urmeze voii lui,1
1225,fiecare popor i are ticloii pe care-i merit,0
107,i mi place mult caracterul unul determinat de bine va iubesc,1
431,ba mai ru chiar dorm n ei i n pantaloni tot dorm,0
1084,attea ecuaii pe lumea asta dar tot tu eti soluia fericirii mele,1
110,keep calm i doare n fund ca i pe alii a fcut o campanie de ajutorare nainte de crciun prin fundaia  ce hashtag au gsit  mai spunei ceva,0
2419,dup cum arat teaserele samsung se pare c s6 va fi sexy as fuck deja mi place,1
1358,aa era guvernatorul pluii beivul la de la,0
1955,samsung rules cand este vb de tv  si o spun din experienta,1
2222,ce dracu ma iar ati uitat sa platiti factura la  iar ne-au taiat astia lumina,0
1483,misto program au tia pe,1
2454,zilele libere sunt punctate frumos de pro tv un film de craciun sau ceva legat de craciun,1
1409,doi nesimii i,0
2760,comisioanele vin din schimburi valutare la plati externe ceea ce nu e neobinuit ns m enerveaz sistemul,0
2731,hehe merg catre sibiu cu un bmw 525d singura masina careia nu i-am facut fata pana acum a fost un nissan gtr,1
1024,haloo  jurnalist mai are tupeu s ne povesteasc vorbe la tv pi dup ce ai fost prins beat i drogat la volan mai ai job i tupeu sau a mncat covrig cu mac ca i miliianul,0
981,cu plcere uite un articol interesant despre baking ul cu xanthan gum,1
1965,hopa mega image iar a ieftinit berea in seara meciului goood,1
2386,merge netul in cu sughituri de ceva zile asa va zgarciti la taficul de internet,0
